trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
49,1037015.0,1038107.0,-1.0,2730.0,0.6911,0.6293000000000001,0.9433515000000001,0.8589945000000001,-0.091655985971277,168.7139999999999,167.00330998597119,9465.04343140577,2.0,9298.040121419797,0.20291405235535845,1642801680.0,2022-01-21 03:35:00+00:00,2022-01-21 03:35:00+00:00,2022-01-21 21:47:00+00:00,2022-01-21 21:48:00+00:00,0.7069570316397881,0.6291718734408478,2022-01-22 00:00:00+00:00,3.9054047419419864,3.8578073759870883,target,minute interval; not exact exchange fill
50,1038690.0,1039680.0,-1.0,2548.0,0.6034,0.5965,0.7687316000000001,0.7599410000000001,-0.14784410659942557,17.581200000000045,16.20037150659947,9481.24380291237,4.0,9465.04343140577,0.1624359371557213,1642896000.0,2022-01-22 07:30:00+00:00,2022-01-22 07:30:00+00:00,2022-01-23 00:00:00+00:00,2022-01-23 00:00:00+00:00,0.6209228635211059,0.5348085459155764,2022-01-23 00:00:00+00:00,3.914397552763387,0.36284443932688665,timeout,minute interval; not exact exchange fill
51,1041650.0,1042370.0,-1.0,3306.0,0.5976,0.6111,0.9878328000000001,1.0101483,-0.192316526208,-44.63099999999986,-46.43666457379185,9434.80713833858,1.0,9481.24380291237,0.20837620475418336,1643057460.0,2022-01-24 08:50:00+00:00,2022-01-24 08:50:00+00:00,2022-01-24 20:50:00+00:00,2022-01-24 20:51:00+00:00,0.61090252557946,0.5443898976821601,2022-01-25 00:00:00+00:00,4.0,-1.055903102617462,stop,minute interval; not exact exchange fill
52,1045670.0,1045861.0,-1.0,3098.0,0.5902000000000001,0.6028,0.9142198000000001,0.9337372,0.0,-39.03479999999983,-40.88275699999983,9393.924381338578,1.0,9434.80713833858,0.19379724176555652,1643266920.0,2022-01-27 03:50:00+00:00,2022-01-27 03:50:00+00:00,2022-01-27 07:01:00+00:00,2022-01-27 07:02:00+00:00,0.6026219642601542,0.5415121429593832,2022-01-28 00:00:00+00:00,3.9194974338150708,-1.0623521146595334,stop,minute interval; not exact exchange fill
53,1046710.0,1046805.0,-1.0,3360.0,0.5903,0.6028,0.991704,1.012704,0.0,-41.99999999999985,-44.00440799999985,9349.919973338578,1.0,9393.924381338578,0.21113731806699687,1643323560.0,2022-01-27 21:10:00+00:00,2022-01-27 21:10:00+00:00,2022-01-27 22:45:00+00:00,2022-01-27 22:46:00+00:00,0.6026219642601542,0.5420121429593832,2022-01-28 00:00:00+00:00,3.9188441080588414,-1.0628621966020917,stop,minute interval; not exact exchange fill
54,1055380.0,1055520.0,-1.0,2872.0,0.5969,0.6006,0.8571483999999999,0.8624616000000002,0.0990667347640672,-10.626400000000105,-12.445076734764172,9337.474896603813,4.0,9349.919973338578,0.18334882061967805,1643846400.0,2022-02-02 21:40:00+00:00,2022-02-02 21:40:00+00:00,2022-02-03 00:00:00+00:00,2022-02-03 00:00:00+00:00,0.6121384758506879,0.5364460965972482,2022-02-03 00:00:00+00:00,3.96718831956036,-0.2843620340305893,timeout,minute interval; not exact exchange fill
55,1063065.0,1063215.0,1.0,1684.0,0.8895000000000001,0.863,0.748959,0.726646,0.150878555928,-44.62600000000013,-46.25248355592814,9291.222413047886,1.0,9337.474896603813,0.16042002967470537,1644308160.0,2022-02-08 05:45:00+00:00,2022-02-08 05:45:00+00:00,2022-02-08 08:15:00+00:00,2022-02-08 08:16:00+00:00,0.8632374727783036,0.9940501088867852,2022-02-09 00:00:00+00:00,3.9809614666639,-1.045818824294623,stop,minute interval; not exact exchange fill
56,1069450.0,1069920.0,1.0,1614.0,0.8134,0.8220000000000001,0.6564138,0.6633540000000001,0.13273487902800002,13.880400000000083,12.427897320972084,9303.65031036886,4.0,9291.222413047886,0.14129761850888048,1644710400.0,2022-02-12 16:10:00+00:00,2022-02-12 16:10:00+00:00,2022-02-13 00:00:00+00:00,2022-02-13 00:00:00+00:00,0.7859646479019132,0.9221414083923473,2022-02-13 00:00:00+00:00,3.963550677373314,0.28066198204677023,timeout,minute interval; not exact exchange fill
57,1074230.0,1074240.0,1.0,1429.0,0.8589,0.8510000000000001,0.6136840499999999,0.6080395000000001,0.013221885375999998,-11.289099999999868,-12.524045435375868,9291.126264933482,4.0,9303.65031036886,0.1319232837708986,1644969600.0,2022-02-15 23:50:00+00:00,2022-02-15 23:50:00+00:00,2022-02-16 00:00:00+00:00,2022-02-16 00:00:00+00:00,0.8277681230088562,0.9819275079645755,2022-02-16 00:00:00+00:00,3.951817874636131,-0.28151860379292526,timeout,minute interval; not exact exchange fill
58,1079530.0,1079783.0,1.0,1413.0,0.8439000000000001,0.8122,0.59621535,0.5738193,0.0,-44.79210000000009,-45.96213465000009,9245.164130283481,1.0,9291.126264933482,0.1283408131585151,1645302240.0,2022-02-19 16:10:00+00:00,2022-02-19 16:10:00+00:00,2022-02-19 20:23:00+00:00,2022-02-19 20:24:00+00:00,0.8124266864675216,0.9687932541299137,2022-02-20 00:00:00+00:00,3.9682270505465365,-1.033512088469272,stop,minute interval; not exact exchange fill
59,1085985.0,1086889.0,-1.0,1370.0,0.6321,0.6649,0.4329885,0.45545650000000004,0.212353285441936,-44.93600000000007,-46.036798285442,9199.12733199804,1.0,9245.164130283481,0.09366810451351573,1645728600.0,2022-02-24 03:45:00+00:00,2022-02-24 03:45:00+00:00,2022-02-24 18:49:00+00:00,2022-02-24 18:50:00+00:00,0.6647557599826718,0.5024769600693128,2022-02-25 00:00:00+00:00,3.9693775309308212,-1.0290222128030084,stop,minute interval; not exact exchange fill
60,1122915.0,1123200.0,1.0,2108.0,0.8408,0.8370000000000001,0.8862032000000001,0.8821980000000001,0.176502338296,-8.01039999999982,-9.955303538295821,9189.172028459743,4.0,9199.12733199804,0.19267114542864314,1647907200.0,2022-03-21 19:15:00+00:00,2022-03-21 19:15:00+00:00,2022-03-22 00:00:00+00:00,2022-03-22 00:00:00+00:00,0.8203672664096212,0.9215309343615152,2022-03-22 00:00:00+00:00,3.9510589224111077,-0.23113058960567434,timeout,minute interval; not exact exchange fill
61,1132635.0,1132820.0,1.0,2010.0,0.8929,0.8713000000000001,0.8973645,0.8756565000000001,0.17664876558,-43.415999999999904,-45.3656697655799,9143.806358694163,1.0,9189.172028459743,0.1953091088556785,1648484460.0,2022-03-28 13:15:00+00:00,2022-03-28 13:15:00+00:00,2022-03-28 16:20:00+00:00,2022-03-28 16:21:00+00:00,0.8715016704557158,0.977493318177137,2022-03-29 00:00:00+00:00,3.953267380150849,-1.054754527043383,stop,minute interval; not exact exchange fill
62,1132935.0,1133243.0,1.0,2942.0,0.8856,0.8713000000000001,1.3027176000000003,1.2816823000000002,0.0,-42.07059999999994,-44.65499989999994,9099.151358794163,1.0,9143.806358694163,0.2849398924029801,1648509840.0,2022-03-28 18:15:00+00:00,2022-03-28 18:15:00+00:00,2022-03-28 23:23:00+00:00,2022-03-28 23:24:00+00:00,0.8715016704557158,0.9409933181771366,2022-03-29 00:00:00+00:00,3.9290696109167156,-1.0766133641806972,stop,minute interval; not exact exchange fill
63,1139630.0,1139764.0,1.0,4015.0,0.8473,0.8371000000000001,1.7009547500000002,1.6804782500000002,0.0,-40.952999999999946,-44.33443299999995,9054.816925794163,1.0,9099.151358794163,0.37387107498900074,1648901100.0,2022-04-02 09:50:00+00:00,2022-04-02 09:50:00+00:00,2022-04-02 12:04:00+00:00,2022-04-02 12:05:00+00:00,0.8373566100174472,0.886073559930211,2022-04-03 00:00:00+00:00,3.899430676886344,-1.1105065796851146,stop,minute interval; not exact exchange fill
64,1141450.0,1141920.0,1.0,3364.0,0.8453,0.8430000000000001,1.4217946000000001,1.4179260000000002,0.28361884000000004,-7.737199999999895,-10.860539439999895,9043.956386354163,4.0,9054.816925794163,0.3140416005429729,1649030400.0,2022-04-03 16:10:00+00:00,2022-04-03 16:10:00+00:00,2022-04-04 00:00:00+00:00,2022-04-04 00:00:00+00:00,0.8332256124852879,0.8925975500588481,2022-04-04 00:00:00+00:00,3.9171800640999814,-0.26738085025565295,timeout,minute interval; not exact exchange fill
65,1148495.0,1148551.0,-1.0,3186.0,0.7615000000000001,0.7732,1.2130695,1.2317076,0.0,-37.27619999999978,-39.720977099999786,9004.235409254163,1.0,9043.956386354163,0.2682608027235341,1649428320.0,2022-04-08 13:35:00+00:00,2022-04-08 13:35:00+00:00,2022-04-08 14:31:00+00:00,2022-04-08 14:32:00+00:00,0.7729964023539588,0.7165143905841649,2022-04-09 00:00:00+00:00,3.9130162663752333,-1.084456651406848,stop,minute interval; not exact exchange fill
66,1148720.0,1149120.0,-1.0,2854.0,0.761,0.7547,1.0859470000000002,1.0769569,-0.215379769928,17.980199999999922,16.03267586992792,9020.268085124091,4.0,9004.235409254163,0.24120804280259284,1649462400.0,2022-04-08 17:20:00+00:00,2022-04-08 17:20:00+00:00,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,0.7729964023539588,0.7135143905841647,2022-04-09 00:00:00+00:00,3.9583208377605854,0.4682750516571457,timeout,minute interval; not exact exchange fill
67,1152550.0,1153440.0,-1.0,3046.0,0.7273000000000001,0.6947,1.1076779,1.0580281,0.054160061540326404,99.29960000000023,97.0797339384599,9117.347819062552,4.0,9020.268085124091,0.24559755642445785,1649721600.0,2022-04-11 09:10:00+00:00,2022-04-11 09:10:00+00:00,2022-04-12 00:00:00+00:00,2022-04-12 00:00:00+00:00,0.7408846574395657,0.6739613702417375,2022-04-12 00:00:00+00:00,3.926387543856103,2.3461187317816394,timeout,minute interval; not exact exchange fill
68,1172530.0,1173320.0,-1.0,2702.0,0.666,0.6819000000000001,0.8997660000000001,0.9212469000000001,0.15461277530495998,-42.96180000000007,-44.93742567530503,9072.410393387247,1.0,9117.347819062552,0.19737450360701808,1650914460.0,2022-04-25 06:10:00+00:00,2022-04-25 06:10:00+00:00,2022-04-25 19:20:00+00:00,2022-04-25 19:21:00+00:00,0.6817366412980882,0.6035534348076473,2022-04-26 00:00:00+00:00,3.968227019315698,-1.0568437882930293,stop,minute interval; not exact exchange fill
69,1174460.0,1175040.0,-1.0,2530.0,0.6595000000000001,0.6419,0.8342675000000002,0.8120035000000001,0.058627658259126,44.528000000000155,42.82310134174102,9115.233494728987,4.0,9072.410393387247,0.1839130867818956,1651017600.0,2022-04-26 14:20:00+00:00,2022-04-26 14:20:00+00:00,2022-04-27 00:00:00+00:00,2022-04-27 00:00:00+00:00,0.6763049129146068,0.593780348341573,2022-04-27 00:00:00+00:00,3.9107403883839207,1.0072130155362942,timeout,minute interval; not exact exchange fill
70,1178570.0,1179360.0,-1.0,3123.0,0.6139,0.6115,0.9586048500000001,0.95485725,-0.10704016392398462,7.495199999999868,5.688778063923852,9120.922272792912,4.0,9115.233494728987,0.21033028952123428,1651276800.0,2022-04-29 10:50:00+00:00,2022-04-29 10:50:00+00:00,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,0.6274302224518279,0.5602791101926884,2022-04-30 00:00:00+00:00,3.9630456925760007,0.13463006944679382,timeout,minute interval; not exact exchange fill
71,1180750.0,1180800.0,-1.0,1724.0,0.5709000000000001,0.5841000000000001,0.49211580000000005,0.5034942,0.05114389009248001,-22.75679999999998,-23.80355389009246,9097.11871890282,4.0,9120.922272792912,0.10790921910779744,1651363200.0,2022-04-30 23:10:00+00:00,2022-04-30 23:10:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,0.5963424602512626,0.4691301589949495,2022-05-01 00:00:00+00:00,4.000000000000022,-0.5426820241896554,timeout,minute interval; not exact exchange fill
72,1187455.0,1188000.0,-1.0,3276.0,0.6168,0.5978,1.0103184,0.9791964000000001,-0.08497443743530562,62.24400000000006,60.33945963743536,9157.458178540257,4.0,9097.11871890282,0.22211832805933784,1651795200.0,2022-05-05 14:55:00+00:00,2022-05-05 14:55:00+00:00,2022-05-06 00:00:00+00:00,2022-05-06 00:00:00+00:00,0.6296169516709251,0.5670321933162994,2022-05-06 00:00:00+00:00,3.882967491919117,1.4370529706176365,timeout,minute interval; not exact exchange fill
73,1190810.0,1190880.0,-1.0,2726.0,0.5719000000000001,0.5807,0.7794997000000001,0.7914941,0.08100712448,-23.988799999999777,-25.640800924479777,9131.817377615778,4.0,9157.458178540257,0.170243682210134,1651968000.0,2022-05-07 22:50:00+00:00,2022-05-07 22:50:00+00:00,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,0.5876934662904872,0.5092261348380508,2022-05-08 00:00:00+00:00,3.968341338702793,-0.5955637797932564,timeout,minute interval; not exact exchange fill
74,1192825.0,1193422.0,-1.0,3919.0,0.5416000000000001,0.4995,1.0612652,0.9787702500000001,-0.014188620456456,164.98990000000032,162.96405317045676,9294.781430786235,2.0,9131.817377615778,0.23243241867744957,1652120580.0,2022-05-09 08:25:00+00:00,2022-05-09 08:25:00+00:00,2022-05-09 18:22:00+00:00,2022-05-09 18:23:00+00:00,0.5522900436201783,0.4993398255192866,2022-05-10 00:00:00+00:00,3.9532275061015087,3.889887819646783,target,minute interval; not exact exchange fill
75,1195960.0,1195971.0,-1.0,2529.0,0.4783,0.40840000000000004,0.6048103499999999,0.5164218,0.0,176.7770999999999,175.6558678499999,9470.437298636236,2.0,9294.781430786235,0.130139768106164,1652273520.0,2022-05-11 12:40:00+00:00,2022-05-11 12:40:00+00:00,2022-05-11 12:51:00+00:00,2022-05-11 12:52:00+00:00,0.49580640282098043,0.4082743887160783,2022-05-12 00:00:00+00:00,4.0,3.967499817653009,target,minute interval; not exact exchange fill
76,1196035.0,1196455.0,-1.0,1904.0,0.4718,0.3759,0.4491536,0.35785680000000003,0.05625118404773279,182.59359999999998,181.73033841595225,9652.16763705219,2.0,9470.437298636236,0.09485382476787615,1652302560.0,2022-05-11 13:55:00+00:00,2022-05-11 13:55:00+00:00,2022-05-11 20:55:00+00:00,2022-05-11 20:56:00+00:00,0.49580640282098043,0.37577438871607827,2022-05-12 00:00:00+00:00,4.0,3.975881227298393,target,minute interval; not exact exchange fill
77,1196850.0,1197626.0,-1.0,2879.0,0.382,0.3982,0.5498890000000001,0.5732089,1.2383752162307926,-46.63979999999998,-49.00127311623077,9603.166363935958,1.0,9652.16763705219,0.11394103805017176,1652372820.0,2022-05-12 03:30:00+00:00,2022-05-12 03:30:00+00:00,2022-05-12 16:26:00+00:00,2022-05-12 16:27:00+00:00,0.3980251255893938,0.31889949764242476,2022-05-13 00:00:00+00:00,3.9375979929504115,-1.0620971832018666,stop,minute interval; not exact exchange fill
78,1197730.0,1198080.0,-1.0,3342.0,0.3844,0.38520000000000004,0.6423324,0.6436692,-0.023668007238,-2.673600000000077,-3.935933592762077,9599.230430343194,4.0,9603.166363935958,0.13377512700649152,1652400000.0,2022-05-12 18:10:00+00:00,2022-05-12 18:10:00+00:00,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,0.3980251255893938,0.3308994976424248,2022-05-13 00:00:00+00:00,3.926606181099841,-0.08643722241480079,timeout,minute interval; not exact exchange fill
79,1226650.0,1226880.0,-1.0,3735.0,0.39680000000000004,0.39780000000000004,0.7410240000000001,0.7428915,0.20391701615999996,-3.7350000000000034,-5.422832516160003,9593.807597827032,4.0,9599.230430343194,0.15439237663419791,1654128000.0,2022-06-01 20:10:00+00:00,2022-06-01 20:10:00+00:00,2022-06-02 00:00:00+00:00,2022-06-02 00:00:00+00:00,0.4088917231261333,0.34893310749546663,2022-06-02 00:00:00+00:00,3.9586494005210024,-0.12007356113390374,timeout,minute interval; not exact exchange fill
80,1229275.0,1229760.0,-1.0,5374.0,0.3865,0.3901,1.0385255,1.0481987,-0.11023353736415198,-19.346399999999957,-21.322890662635803,9572.484707164394,4.0,9593.807597827032,0.21649913017543168,1654300800.0,2022-06-03 15:55:00+00:00,2022-06-03 15:55:00+00:00,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,0.3946846607102095,0.3542613571591619,2022-06-04 00:00:00+00:00,3.9389101127458774,-0.4847833965435598,timeout,minute interval; not exact exchange fill
81,1234195.0,1234911.0,-1.0,6116.0,0.3861,0.39330000000000004,1.1806938,1.2027114,0.294604955568,-44.035200000000245,-46.71321015556824,9525.771497008825,1.0,9572.484707164394,0.24668491747316681,1654609920.0,2022-06-07 01:55:00+00:00,2022-06-07 01:55:00+00:00,2022-06-07 13:51:00+00:00,2022-06-07 13:52:00+00:00,0.3931846739404888,0.3582613042380448,2022-06-08 00:00:00+00:00,3.9294251218616494,-1.078083425173564,stop,minute interval; not exact exchange fill
82,1239365.0,1239840.0,-1.0,7013.0,0.38630000000000003,0.38120000000000004,1.35456095,1.3366778000000001,0.7467841171873529,35.76629999999995,32.3282771328126,9558.099774141638,4.0,9525.771497008825,0.28439921121881706,1654905600.0,2022-06-10 16:05:00+00:00,2022-06-10 16:05:00+00:00,2022-06-11 00:00:00+00:00,2022-06-11 00:00:00+00:00,0.39235055322281887,0.36259778710872465,2022-06-11 00:00:00+00:00,3.9173629283824387,0.7618748474823589,timeout,minute interval; not exact exchange fill
83,1240735.0,1241280.0,-1.0,5590.0,0.3654,0.3597,1.021293,1.0053615,0.32228009112,31.862999999999904,29.514065408879905,9587.613839550519,4.0,9558.099774141638,0.2137021006545659,1654992000.0,2022-06-11 14:55:00+00:00,2022-06-11 14:55:00+00:00,2022-06-12 00:00:00+00:00,2022-06-12 00:00:00+00:00,0.37323739866628597,0.3345504053348561,2022-06-12 00:00:00+00:00,3.936203321881431,0.673667023563828,timeout,minute interval; not exact exchange fill
84,1241440.0,1241787.0,-1.0,6813.0,0.3451,0.3516,1.1755831500000002,1.1977254000000002,0.260073779958,-44.28450000000004,-46.91788232995804,9540.695957220561,1.0,9587.613839550519,0.2452295575673943,1655022480.0,2022-06-12 02:40:00+00:00,2022-06-12 02:40:00+00:00,2022-06-12 08:27:00+00:00,2022-06-12 08:28:00+00:00,0.35145311252532074,0.32018754989871706,2022-06-13 00:00:00+00:00,3.9212984190021563,-1.0839605214850736,stop,minute interval; not exact exchange fill
85,1241965.0,1242027.0,-1.0,6779.0,0.3451,0.3516,1.1697164500000001,1.1917482,0.0,-44.06350000000004,-46.42496465000004,9494.270992570562,1.0,9540.695957220561,0.2452056863031546,1655036880.0,2022-06-12 11:25:00+00:00,2022-06-12 11:25:00+00:00,2022-06-12 12:27:00+00:00,2022-06-12 12:28:00+00:00,0.35145311252532074,0.320687549898717,2022-06-13 00:00:00+00:00,3.8425968380043125,-1.0779519444532866,stop,minute interval; not exact exchange fill
86,1242115.0,1242150.0,-1.0,6843.0,0.3452,0.3516,1.1811018,1.2029994000000002,0.0,-43.795200000000115,-46.17930120000012,9448.09169137056,1.0,9494.270992570562,0.2488030520561786,1655044260.0,2022-06-12 13:55:00+00:00,2022-06-12 13:55:00+00:00,2022-06-12 14:30:00+00:00,2022-06-12 14:31:00+00:00,0.35145311252532074,0.32118754989871695,2022-06-13 00:00:00+00:00,3.8400796409866946,-1.0792065507655129,stop,minute interval; not exact exchange fill
87,1242835.0,1242879.0,-1.0,6846.0,0.3289,0.33530000000000004,1.1258247000000001,1.1477319000000001,0.0,-43.81440000000011,-46.08795660000011,9402.00373477056,1.0,9448.09169137056,0.23831790308052897,1655088000.0,2022-06-13 01:55:00+00:00,2022-06-13 01:55:00+00:00,2022-06-13 02:39:00+00:00,2022-06-13 02:40:00+00:00,0.33513972702173567,0.3044410919130574,2022-06-14 00:00:00+00:00,3.9198682893885852,-1.078909378014331,stop,minute interval; not exact exchange fill
88,1242905.0,1242972.0,-1.0,4522.0,0.3254,0.33530000000000004,0.7357294000000001,0.7581133000000001,0.0,-44.76780000000009,-46.26164270000009,9355.74209207056,1.0,9402.00373477056,0.15650480913533785,1655093580.0,2022-06-13 03:05:00+00:00,2022-06-13 03:05:00+00:00,2022-06-13 04:12:00+00:00,2022-06-13 04:13:00+00:00,0.33513972702173567,0.2869410919130574,2022-06-14 00:00:00+00:00,3.9486638589681085,-1.0503733808113387,stop,minute interval; not exact exchange fill
89,1243065.0,1244160.0,-1.0,5922.0,0.3279,0.3116,0.9709119,0.9226476,0.925380243969867,96.52860000000021,93.70966025603033,9449.45175232659,4.0,9355.74209207056,0.20755422508341576,1655164800.0,2022-06-13 05:45:00+00:00,2022-06-13 05:45:00+00:00,2022-06-14 00:00:00+00:00,2022-06-14 00:00:00+00:00,0.33513972702173567,0.29994109191305734,2022-06-14 00:00:00+00:00,3.861873245082637,2.185716189729059,timeout,minute interval; not exact exchange fill
90,1244265.0,1244325.0,-1.0,7223.0,0.29700000000000004,0.303,1.0726155000000002,1.0942845,0.0,-43.33799999999964,-45.50489999999964,9403.946852326591,1.0,9449.45175232659,0.2270217422372482,1655174760.0,2022-06-14 01:45:00+00:00,2022-06-14 01:45:00+00:00,2022-06-14 02:45:00+00:00,2022-06-14 02:46:00+00:00,0.3029249163291454,0.27330033468341824,2022-06-15 00:00:00+00:00,4.000000000000047,-1.0633061548919245,stop,minute interval; not exact exchange fill
91,1245905.0,1246334.0,-1.0,6104.0,0.305,0.31220000000000003,0.93086,0.9528344000000001,0.476610354976,-43.94880000000024,-46.30910475497625,9357.637747571614,1.0,9403.946852326591,0.19797219499803953,1655295300.0,2022-06-15 05:05:00+00:00,2022-06-15 05:05:00+00:00,2022-06-15 12:14:00+00:00,2022-06-15 12:15:00+00:00,0.3120760638569125,0.27769574457235013,2022-06-16 00:00:00+00:00,3.8586784941145944,-1.0721612746030715,stop,minute interval; not exact exchange fill
92,1246620.0,1246680.0,-1.0,5810.0,0.30510000000000004,0.31220000000000003,0.8863155000000001,0.9069410000000001,0.0,-41.25099999999997,-43.044256499999975,9314.593491071615,1.0,9357.637747571614,0.18943146206530734,1655316060.0,2022-06-15 17:00:00+00:00,2022-06-15 17:00:00+00:00,2022-06-15 18:00:00+00:00,2022-06-15 18:01:00+00:00,0.3120760638569125,0.27769574457235013,2022-06-16 00:00:00+00:00,3.9283263441597507,-1.0620100606818401,stop,minute interval; not exact exchange fill
93,1246715.0,1246718.0,-1.0,6290.0,0.3053,0.31220000000000003,0.9601685,0.9818690000000002,0.0,-43.40100000000011,-45.343037500000115,9269.250453571614,1.0,9314.593491071615,0.20616433791133393,1655318340.0,2022-06-15 18:35:00+00:00,2022-06-15 18:35:00+00:00,2022-06-15 18:38:00+00:00,2022-06-15 18:39:00+00:00,0.3120760638569125,0.27869574457235,2022-06-16 00:00:00+00:00,3.926210848870635,-1.0638550864077434,stop,minute interval; not exact exchange fill
94,1247500.0,1248480.0,-1.0,5597.0,0.3249,0.313,0.9092326500000001,0.8759305000000001,0.29776223581600003,66.60430000000012,64.52137461418413,9333.771828185798,4.0,9269.250453571614,0.19618256180566485,1655424000.0,2022-06-16 07:40:00+00:00,2022-06-16 07:40:00+00:00,2022-06-17 00:00:00+00:00,2022-06-17 00:00:00+00:00,0.33252502501024256,0.29539989995902977,2022-06-17 00:00:00+00:00,3.868852889183103,1.5118441784144843,timeout,minute interval; not exact exchange fill
95,1250420.0,1250547.0,-1.0,5163.0,0.3013,0.3098,0.7778059500000001,0.7997487000000001,0.0,-43.885500000000036,-45.46305465000004,9288.308773535799,1.0,9333.771828185798,0.16666487339045696,1655548080.0,2022-06-18 08:20:00+00:00,2022-06-18 08:20:00+00:00,2022-06-18 10:27:00+00:00,2022-06-18 10:28:00+00:00,0.3097157993566754,0.2681368025732983,2022-06-19 00:00:00+00:00,3.9405879371870545,-1.0463117794051784,stop,minute interval; not exact exchange fill
96,1250990.0,1251221.0,-1.0,4973.0,0.301,0.3098,0.7484365000000001,0.7703177000000001,0.0,-43.76240000000015,-45.281154200000145,9243.027619335799,1.0,9288.308773535799,0.16115667948775378,1655588520.0,2022-06-18 17:50:00+00:00,2022-06-18 17:50:00+00:00,2022-06-18 21:41:00+00:00,2022-06-18 21:42:00+00:00,0.3097157993566754,0.2666368025732982,2022-06-19 00:00:00+00:00,3.9426329152911266,-1.044700506216472,stop,minute interval; not exact exchange fill
97,1267760.0,1268245.0,-1.0,4768.0,0.3093,0.3185,0.7373712,0.759304,0.2639545813375809,-43.86559999999993,-45.62622978133751,9197.40138955446,1.0,9243.027619335799,0.15955187636948495,1656609960.0,2022-06-30 09:20:00+00:00,2022-06-30 09:20:00+00:00,2022-06-30 17:25:00+00:00,2022-06-30 17:26:00+00:00,0.31835971691719045,0.27356113233123824,2022-07-01 00:00:00+00:00,3.9448106376203413,-1.05624267173661,stop,minute interval; not exact exchange fill
98,1268930.0,1269143.0,-1.0,4924.0,0.312,0.32080000000000003,0.768144,0.7898096000000001,0.10647352091109359,-43.331200000000145,-44.99562712091124,9152.40576243355,1.0,9197.40138955446,0.16703500640352295,1656663840.0,2022-07-01 04:50:00+00:00,2022-07-01 04:50:00+00:00,2022-07-01 08:23:00+00:00,2022-07-01 08:24:00+00:00,0.320701991923186,0.27719203230725603,2022-07-02 00:00:00+00:00,4.0,-1.0501070858505,stop,minute interval; not exact exchange fill
